Category,Longitude,Latitude,Name,Serial_Num,,
1,-121.5999985,17.10000038,FERNANDA,2005222N14246,,
1,-122.1999969,17.60000038,FERNANDA,2005222N14246,,
1,-122.5999985,17.89999962,FERNANDA,2005222N14246,,
1,-123.5,18.29999924,FERNANDA,2005222N14246,,
1,-124.3000031,18.60000038,FERNANDA,2005222N14246,,
1,-125.0999985,18.79999924,FERNANDA,2005222N14246,,
1,-126,19.10000038,FERNANDA,2005222N14246,,
1,-126.6999969,19.20000076,FERNANDA,2005222N14246,,
1,-127.5,19.20000076,FERNANDA,2005222N14246,,
1,-128.3000031,19.20000076,FERNANDA,2005222N14246,,
1,140.6999969,22,MAWAR,2005230N20144,,
1,140.5,22.39999962,MAWAR,2005230N20144,,
1,138.1999969,24.60000038,MAWAR,2005230N20144,,
1,137.8000031,25.39999962,MAWAR,2005230N20144,,
1,137.6000061,26.29999924,MAWAR,2005230N20144,,
1,137.3000031,26.89999962,MAWAR,2005230N20144,,
1,137,27.79999924,MAWAR,2005230N20144,,
1,137.1999969,31.20000076,MAWAR,2005230N20144,,
1,137,31.5,MAWAR,2005230N20144,,
1,137.1000061,32.09999847,MAWAR,2005230N20144,,
1,137.1000061,32.59999847,MAWAR,2005230N20144,,
1,137.3000031,33,MAWAR,2005230N20144,,
1,137.6999969,33.40000153,MAWAR,2005230N20144,,
1,137.8999939,33.90000153,MAWAR,2005230N20144,,
1,138.6000061,34.29999924,MAWAR,2005230N20144,,
1,139.1999969,34.79999924,MAWAR,2005230N20144,,
1,139.5,35.09999847,MAWAR,2005230N20144,,
1,139.8000031,35.29999924,MAWAR,2005230N20144,,
1,140,35.5,MAWAR,2005230N20144,,
1,-103.6999969,14.30000019,HILARY,2005232N13263,,
1,-104.6999969,14.89999962,HILARY,2005232N13263,,
1,-105.5999985,15.69999981,HILARY,2005232N13263,,
1,-107.0999985,16.5,HILARY,2005232N13263,,
1,-113.1999969,18.89999962,HILARY,2005232N13263,,
1,-114.0999985,19.20000076,HILARY,2005232N13263,,
1,-114.9000015,19.60000038,HILARY,2005232N13263,,
1,-115.5999985,20,HILARY,2005232N13263,,
1,-116.0999985,20.39999962,HILARY,2005232N13263,,
1,-116.6999969,20.89999962,HILARY,2005232N13263,,
1,-117.1999969,21.39999962,HILARY,2005232N13263,,
1,-80.09999847,26,KATRINA,2005236N23285,,
1,-80.30000305,25.89999962,KATRINA,2005236N23285,,
1,-81.30000305,25.39999962,KATRINA,2005236N23285,,
1,-82,25.10000038,KATRINA,2005236N23285,,
1,-89.59999847,31.10000038,KATRINA,2005236N23285,,
1,137.8000031,19.5,TALIM,2005237N14148,,
1,136.8000031,19.89999962,TALIM,2005237N14148,,
1,135.6000061,20.60000038,TALIM,2005237N14148,,
1,134.1000061,20.89999962,TALIM,2005237N14148,,
1,132.8999939,21,TALIM,2005237N14148,,
1,121.4000015,23.79999924,TALIM,2005237N14148,,
1,120.9000015,23.60000038,TALIM,2005237N14148,,
1,120.3000031,24.20000076,TALIM,2005237N14148,,
1,119.6999969,25,TALIM,2005237N14148,,
1,147.1000061,15.19999981,NABI,2005241N15155,,
1,146.3000031,15.60000038,NABI,2005241N15155,,
1,130.1999969,30.20000076,NABI,2005241N15155,,
1,130.1999969,30.79999924,NABI,2005241N15155,,
1,130,31.39999962,NABI,2005241N15155,,
1,130.1000061,32.09999847,NABI,2005241N15155,,
1,130.1999969,32.5,NABI,2005241N15155,,
1,130.1000061,32.70000076,NABI,2005241N15155,,
1,130.1999969,33,NABI,2005241N15155,,
1,130.3000031,33.5,NABI,2005241N15155,,
1,130.8000031,34.20000076,NABI,2005241N15155,,
1,131.1000061,34.90000153,NABI,2005241N15155,,
1,131.8000031,36,NABI,2005241N15155,,
1,-55.09999847,27.5,MARIA,2005245N19315,,
1,-55.5,28.60000038,MARIA,2005245N19315,,
1,-56,29.60000038,MARIA,2005245N19315,,
1,-56.5,30.20000076,MARIA,2005245N19315,,
1,-56.79999924,30.89999962,MARIA,2005245N19315,,
1,-56,33.5,MARIA,2005245N19315,,
1,-55.40000153,33.90000153,MARIA,2005245N19315,,
1,-54.59999847,34.40000153,MARIA,2005245N19315,,
1,-53.29999924,34.79999924,MARIA,2005245N19315,,
1,-51.79999924,35.59999847,MARIA,2005245N19315,,
1,-50.79999924,36.5,MARIA,2005245N19315,,
1,-49.90000153,37.20000076,MARIA,2005245N19315,,
1,-49,37.90000153,MARIA,2005245N19315,,
1,-48,38.70000076,MARIA,2005245N19315,,
1,-47.20000076,39.09999847,MARIA,2005245N19315,,
1,-32.90000153,52,MARIA,2005245N19315,,
1,-32,54,MARIA,2005245N19315,,
1,-31,55.5,MARIA,2005245N19315,,
1,-29,57,MARIA,2005245N19315,,
1,-26,58.5,MARIA,2005245N19315,,
1,131.1000061,18.20000076,KHANUN,2005248N08142,,
1,130.5,19.20000076,KHANUN,2005248N08142,,
1,129.6999969,20.39999962,KHANUN,2005248N08142,,
1,128.5,21.39999962,KHANUN,2005248N08142,,
1,127.5,22.20000076,KHANUN,2005248N08142,,
1,126.9000015,22.79999924,KHANUN,2005248N08142,,
1,126.3000031,23.20000076,KHANUN,2005248N08142,,
1,125.8000031,23.60000038,KHANUN,2005248N08142,,
1,122.6999969,27.29999924,KHANUN,2005248N08142,,
1,121.9000015,28.29999924,KHANUN,2005248N08142,,
1,121,29.39999962,KHANUN,2005248N08142,,
1,-79.30000305,28.60000038,OPHELIA,2005249N26281,,
1,-78.5,29.79999924,OPHELIA,2005249N26281,,
1,-76.59999847,31.5,OPHELIA,2005249N26281,,
1,-76.19999695,31.70000076,OPHELIA,2005249N26281,,
1,-75.90000153,31.79999924,OPHELIA,2005249N26281,,
1,-75.90000153,31.70000076,OPHELIA,2005249N26281,,
1,-75.69999695,31.60000038,OPHELIA,2005249N26281,,
1,-75.90000153,31.39999962,OPHELIA,2005249N26281,,
1,-78.09999847,32.59999847,OPHELIA,2005249N26281,,
1,-78,32.90000153,OPHELIA,2005249N26281,,
1,-77.69999695,33.40000153,OPHELIA,2005249N26281,,
1,-77.5,33.90000153,OPHELIA,2005249N26281,,
1,-76.90000153,34.20000076,OPHELIA,2005249N26281,,
1,-76.30000305,34.5,OPHELIA,2005249N26281,,
1,-75.80000305,34.70000076,OPHELIA,2005249N26281,,
1,-75.59999847,34.70000076,OPHELIA,2005249N26281,,
1,-66.19999695,28.89999962,NATE,2005249N28293,,
1,-66,29.29999924,NATE,2005249N28293,,
1,-65.69999695,29.60000038,NATE,2005249N28293,,
1,-65,30,NATE,2005249N28293,,
1,-63.79999924,30.5,NATE,2005249N28293,,
1,-62.70000076,31.39999962,NATE,2005249N28293,,
1,-61.09999847,32.59999847,NATE,2005249N28293,,
1,-59.09999847,33.40000153,NATE,2005249N28293,,
1,-55.79999924,34,NATE,2005249N28293,,
1,-133.6000061,12.89999962,JOVA,2005255N15246,,
1,-134.6000061,12.60000038,JOVA,2005255N15246,,
1,-135.6999969,12.39999962,JOVA,2005255N15246,,
1,-136.3999939,12.30000019,JOVA,2005255N15246,,
1,-147.8999939,19.39999962,JOVA,2005255N15246,,
1,-148.5,20.10000038,JOVA,2005255N15246,,
1,-121.3000031,13,KENNETH,2005258N12242,,
1,-122.1999969,12.89999962,KENNETH,2005258N12242,,
1,-123,13,KENNETH,2005258N12242,,
1,-124,13,KENNETH,2005258N12242,,
1,-130.8000031,13.39999962,KENNETH,2005258N12242,,
1,-130.8999939,13.39999962,KENNETH,2005258N12242,,
1,-131,13.30000019,KENNETH,2005258N12242,,
1,-139.3000031,16.39999962,KENNETH,2005258N12242,,
1,-139.3999939,16.5,KENNETH,2005258N12242,,
1,-139.6000061,16.29999924,KENNETH,2005258N12242,,
1,-139.6999969,15.89999962,KENNETH,2005258N12242,,
1,-139.8999939,15.69999981,KENNETH,2005258N12242,,
1,-140.1000061,15.30000019,KENNETH,2005258N12242,,
1,-55.79999924,16.20000076,PHILIPPE,2005261N13306,,
1,-55.90000153,16.70000076,PHILIPPE,2005261N13306,,
1,-56.20000076,17.20000076,PHILIPPE,2005261N13306,,
1,-56.40000153,17.5,PHILIPPE,2005261N13306,,
1,-56.59999847,17.70000076,PHILIPPE,2005261N13306,,
1,-56.79999924,17.89999962,PHILIPPE,2005261N13306,,
1,-117.4000015,18,MAX,2005261N14252,,
1,-118.0999985,18.70000076,MAX,2005261N14252,,
1,-118.8000031,19.29999924,MAX,2005261N14252,,
1,-119.3000031,19.89999962,MAX,2005261N14252,,
1,-119.6999969,20.70000076,MAX,2005261N14252,,
1,-80.30000305,23.70000076,RITA,2005261N21290,,
1,-94.09999847,30.5,RITA,2005261N21290,,
1,114,19.29999924,DAMREY,2005262N13127,,
1,113.4000015,18.89999962,DAMREY,2005262N13127,,
1,113.0999985,18.79999924,DAMREY,2005262N13127,,
1,112.4000015,19.10000038,DAMREY,2005262N13127,,
1,111.8000031,19.20000076,DAMREY,2005262N13127,,
1,110.6999969,19.10000038,DAMREY,2005262N13127,,
1,109.9000015,18.5,DAMREY,2005262N13127,,
1,108.9000015,18.79999924,DAMREY,2005262N13127,,
1,146,24.60000038,SAOLA,2005262N20155,,
1,144.3000031,25.20000076,SAOLA,2005262N20155,,
1,143.6000061,25.29999924,SAOLA,2005262N20155,,
1,142.8000031,25.60000038,SAOLA,2005262N20155,,
1,142.1000061,26,SAOLA,2005262N20155,,
1,141.3000031,26.39999962,SAOLA,2005262N20155,,
1,-38.79999924,12.39999962,JOYCE,2000270N11330,,
1,-40.09999847,12.5,JOYCE,2000270N11330,,
1,-41.29999924,12.39999962,JOYCE,2000270N11330,,
1,-42.5,12.19999981,JOYCE,2000270N11330,,
1,63.90000153,-15.30000019,FRANK,2004026S12063,,
1,-43.79999924,11.69999981,JOYCE,2000270N11330,,
1,-45,11.30000019,JOYCE,2000270N11330,,
1,-46.09999847,10.89999962,JOYCE,2000270N11330,,
1,-47.20000076,10.69999981,JOYCE,2000270N11330,,
1,-48.59999847,10.5,JOYCE,2000270N11330,,
1,-86.40000153,17.89999962,KEITH,2000273N16277,,
1,-86.69999695,17.89999962,KEITH,2000273N16277,,
1,-87.80000305,17.60000038,KEITH,2000273N16277,,
1,-87.80000305,17.70000076,KEITH,2000273N16277,,
1,-87.90000153,17.70000076,KEITH,2000273N16277,,
1,-88,17.89999962,KEITH,2000273N16277,,
1,-96.09999847,21.20000076,KEITH,2000273N16277,,
1,-97,21.79999924,KEITH,2000273N16277,,
1,-97.90000153,22.60000038,KEITH,2000273N16277,,
1,-70.90000153,30.10000038,MICHAEL,2000290N30289,,
1,-70.90000153,30.39999962,MICHAEL,2000290N30289,,
1,-70.80000305,30.79999924,MICHAEL,2000290N30289,,
1,-70.40000153,31.5,MICHAEL,2000290N30289,,
1,-69.5,32.59999847,MICHAEL,2000290N30289,,
1,-67.80000305,34.20000076,MICHAEL,2000290N30289,,
1,-65.5,36.29999924,MICHAEL,2000290N30289,,
1,-61.59999847,39.79999924,MICHAEL,2000290N30289,,
1,-56.5,48,MICHAEL,2000290N30289,,
1,-56,50,MICHAEL,2000290N30289,,
1,-53.5,51,MICHAEL,2000290N30289,,
1,126.3000031,23.70000076,YAGI,2000295N20146,,
1,125.9000015,23.89999962,YAGI,2000295N20146,,
1,125.5,24.10000038,YAGI,2000295N20146,,
1,125.1999969,24.39999962,YAGI,2000295N20146,,
1,124.9000015,24.70000076,YAGI,2000295N20146,,
1,124.5999985,24.89999962,YAGI,2000295N20146,,
1,124.5,25.20000076,YAGI,2000295N20146,,
1,124.5,25.39999962,YAGI,2000295N20146,,
1,118.3000031,16.5,XANGSANE,2000299N08139,,
1,118.8000031,16.70000076,XANGSANE,2000299N08139,,
1,119.1999969,17.20000076,XANGSANE,2000299N08139,,
1,119.5,18,XANGSANE,2000299N08139,,
1,119.5999985,18.5,XANGSANE,2000299N08139,,
1,120.1999969,19.70000076,XANGSANE,2000299N08139,,
1,120.5,20.89999962,XANGSANE,2000299N08139,,
1,121.1999969,22.39999962,XANGSANE,2000299N08139,,
1,83,11.5,NOT NAMED,2000331N09091,,
1,82.5,11.5,NOT NAMED,2000331N09091,,
1,82,11.5,NOT NAMED,2000331N09091,,
1,80.5,11.5,NOT NAMED,2000331N09091,,
1,80,11.5,NOT NAMED,2000331N09091,,
1,121.6999969,-16.39999962,SAM,2000333S11140,,
1,121.5,-16.70000076,SAM,2000333S11140,,
1,121.3000031,-17,SAM,2000333S11140,,
1,121.0999985,-17.39999962,SAM,2000333S11140,,
1,121,-17.60000038,SAM,2000333S11140,,
1,120.9000015,-17.70000076,SAM,2000333S11140,,
1,120.8000031,-17.79999924,SAM,2000333S11140,,
1,122.1999969,-19.5,SAM,2000333S11140,,
1,122.4000015,-19.79999924,SAM,2000333S11140,,
1,122.5999985,-20.10000038,SAM,2000333S11140,,
1,122.9000015,-20.39999962,SAM,2000333S11140,,
1,83,8.5,NOT NAMED,2000358N08086,,
1,82.5,8.5,NOT NAMED,2000358N08086,,
1,82.5,8.5,NOT NAMED,2000358N08086,,
1,82,8.5,NOT NAMED,2000358N08086,,
1,81.5,8.5,NOT NAMED,2000358N08086,,
1,81,8.5,NOT NAMED,2000358N08086,,
1,81,8.5,NOT NAMED,2000358N08086,,
1,81,8.5,NOT NAMED,2000358N08086,,
1,80,8.5,NOT NAMED,2000358N08086,,
1,79.5,8.5,NOT NAMED,2000358N08086,,
1,79,8.5,NOT NAMED,2000358N08086,,
1,78.5,8.5,NOT NAMED,2000358N08086,,
1,135.5,17.5,SOULIK,2000364N07130,,
1,135.8999939,17.89999962,SOULIK,2000364N07130,,
1,136.1999969,18.20000076,SOULIK,2000364N07130,,
1,136.6000061,18.29999924,SOULIK,2000364N07130,,
1,58.20000076,-13.10000038,ANDO,2000366S09068,,
1,57.5,-13.60000038,ANDO,2000366S09068,,
1,51.29999924,-23.79999924,ANDO,2000366S09068,,
1,50.90000153,-24.10000038,ANDO,2000366S09068,,
1,72.59999847,-15.60000038,BINDU,2001003S09091,,
1,72.40000153,-15.69999981,BINDU,2001003S09091,,
1,72.5,-16,BINDU,2001003S09091,,
1,72.59999847,-16.20000076,BINDU,2001003S09091,,
1,72.80000305,-16.29999924,BINDU,2001003S09091,,
1,72.80000305,-16.39999962,BINDU,2001003S09091,,
1,70.59999847,-16.79999924,BINDU,2001003S09091,,
1,69.90000153,-16.89999962,BINDU,2001003S09091,,
1,69.30000305,-17.10000038,BINDU,2001003S09091,,
1,69.19999695,-17.39999962,BINDU,2001003S09091,,
1,69.19999695,-17.60000038,BINDU,2001003S09091,,
1,69.09999847,-18.10000038,BINDU,2001003S09091,,
1,68.90000153,-18.5,BINDU,2001003S09091,,
1,68.80000305,-19.10000038,BINDU,2001003S09091,,
1,68.59999847,-19.39999962,BINDU,2001003S09091,,
1,68.59999847,-19.20000076,BINDU,2001003S09091,,
1,68.59999847,-19.10000038,BINDU,2001003S09091,,
1,68.40000153,-19.29999924,BINDU,2001003S09091,,
1,77.09999847,-17.5,CHARLY,2001018S12086,,
1,75.90000153,-17.79999924,CHARLY,2001018S12086,,
1,75,-18.10000038,CHARLY,2001018S12086,,
1,68.30000305,-21.5,CHARLY,2001018S12086,,
1,67.19999695,-21.89999962,CHARLY,2001018S12086,,
1,138.5,-16.60000038,ABIGAIL,2001054S16155,,
1,165.3999939,-14.30000019,PAULA,2001056S11163,,
1,165.8999939,-15.19999981,PAULA,2001056S11163,,
1,166.5,-16.10000038,PAULA,2001056S11163,,
1,167.6999969,-16.79999924,PAULA,2001056S11163,,
1,-176.5,-24,PAULA,2001056S11163,,
1,-175.5,-24.89999962,PAULA,2001056S11163,,
1,-174.6999969,-25.60000038,PAULA,2001056S11163,,
1,40.5,-22.79999924,DERA,2001064S10052,,
1,40.5,-23.70000076,DERA,2001064S10052,,
1,40.5,-24.39999962,DERA,2001064S10052,,
1,40.70000076,-25.20000076,DERA,2001064S10052,,
1,40.40000153,-26.10000038,DERA,2001064S10052,,
1,40.40000153,-26.70000076,DERA,2001064S10052,,
1,40.20000076,-27.39999962,DERA,2001064S10052,,
1,40.40000153,-28.5,DERA,2001064S10052,,
1,41.09999847,-29.60000038,DERA,2001064S10052,,
1,42.09999847,-31.70000076,DERA,2001064S10052,,
1,43.40000153,-34.5,DERA,2001064S10052,,
1,45.5,-37.5,DERA,2001064S10052,,
1,48.70000076,-42,DERA,2001064S10052,,
1,100.9000015,-10,WALTER,2001091S11110,,
1,100,-10.10000038,WALTER,2001091S11110,,
1,94.69999695,-13.30000019,WALTER,2001091S11110,,
1,94.40000153,-14,WALTER,2001091S11110,,
1,94.30000305,-14.39999962,WALTER,2001091S11110,,
1,94.40000153,-15,WALTER,2001091S11110,,
1,71.5,14.5,NOT NAMED,2001141N14068,,
1,71.5,14.5,NOT NAMED,2001141N14068,,
1,71.5,15,NOT NAMED,2001141N14068,,
1,67.5,17.20000076,NOT NAMED,2001141N14068,,
1,68,17,NOT NAMED,2001141N14068,,
1,68,17,NOT NAMED,2001141N14068,,
1,67.5,17,NOT NAMED,2001141N14068,,
1,67.5,17.5,NOT NAMED,2001141N14068,,
1,-99.5,13.5,ADOLPH,2001146N14259,,
1,-109.4000015,16.39999962,ADOLPH,2001146N14259,,
1,-110.1999969,16.39999962,ADOLPH,2001146N14259,,
1,-110.8000031,16.39999962,ADOLPH,2001146N14259,,
1,-111.3000031,16.29999924,ADOLPH,2001146N14259,,
1,119.9000015,21,CHEBI,2001170N11138,,
1,119.5,22.20000076,CHEBI,2001170N11138,,
1,119.1999969,23.39999962,CHEBI,2001170N11138,,
1,-109,18.20000076,DALILA,2001202N11266,,
1,140.3999939,28.60000038,KONG-REY,2001202N23152,,
1,140.8000031,29.29999924,KONG-REY,2001202N23152,,
1,141.1000061,29.70000076,KONG-REY,2001202N23152,,
1,141.8000031,30.20000076,KONG-REY,2001202N23152,,
1,142.6000061,30.70000076,KONG-REY,2001202N23152,,
1,143.5,31.20000076,KONG-REY,2001202N23152,,
1,144.6999969,31.70000076,KONG-REY,2001202N23152,,
1,146,32.09999847,KONG-REY,2001202N23152,,
1,147.3000031,32.59999847,KONG-REY,2001202N23152,,
1,148.5,33.20000076,KONG-REY,2001202N23152,,
1,125.5,17.89999962,TORAJI,2001206N14134,,
1,124.8000031,18.5,TORAJI,2001206N14134,,
1,124.3000031,19.10000038,TORAJI,2001206N14134,,
1,123.6999969,19.89999962,TORAJI,2001206N14134,,
1,123.0999985,20.60000038,TORAJI,2001206N14134,,
1,122.8000031,21.29999924,TORAJI,2001206N14134,,
1,122.4000015,22.20000076,TORAJI,2001206N14134,,
1,122.0999985,23.20000076,TORAJI,2001206N14134,,
1,121.5999985,23.5,TORAJI,2001206N14134,,
1,144.6000061,21.20000076,MAN-YI,2001212N10158,,
1,144.1000061,22.39999962,MAN-YI,2001212N10158,,
1,143.6999969,23.60000038,MAN-YI,2001212N10158,,
1,143.6000061,24.70000076,MAN-YI,2001212N10158,,
1,143.5,25,MAN-YI,2001212N10158,,
1,143.6000061,25.29999924,MAN-YI,2001212N10158,,
1,143.6999969,25.39999962,MAN-YI,2001212N10158,,
1,143.8999939,25.5,MAN-YI,2001212N10158,,
1,144.1000061,25.70000076,MAN-YI,2001212N10158,,
1,144.1999969,25.89999962,MAN-YI,2001212N10158,,
1,144.5,25.89999962,MAN-YI,2001212N10158,,
1,144.6000061,26.10000038,MAN-YI,2001212N10158,,
1,144.8999939,26.5,MAN-YI,2001212N10158,,
1,145.3999939,26.79999924,MAN-YI,2001212N10158,,
1,145.8999939,27.29999924,MAN-YI,2001212N10158,,
1,146.6000061,28,MAN-YI,2001212N10158,,
1,147.3999939,29,MAN-YI,2001212N10158,,
1,148.3999939,30,MAN-YI,2001212N10158,,
1,149.3000031,31.20000076,MAN-YI,2001212N10158,,
1,138.6000061,21.29999924,PABUK,2001225N18146,,
1,138.1999969,21.60000038,PABUK,2001225N18146,,
1,137.6000061,21.79999924,PABUK,2001225N18146,,
1,137.3000031,21.89999962,PABUK,2001225N18146,,
1,137,22.29999924,PABUK,2001225N18146,,
1,136.8000031,22.79999924,PABUK,2001225N18146,,
1,136.3999939,23.5,PABUK,2001225N18146,,
1,135.8000031,24.20000076,PABUK,2001225N18146,,
1,135.1000061,24.70000076,PABUK,2001225N18146,,
1,134.5,25.29999924,PABUK,2001225N18146,,
1,134.1000061,25.89999962,PABUK,2001225N18146,,
1,133.6999969,26.29999924,PABUK,2001225N18146,,
1,133.3000031,26.60000038,PABUK,2001225N18146,,
1,133.3000031,27,PABUK,2001225N18146,,
1,133.1000061,27.29999924,PABUK,2001225N18146,,
1,133,27.70000076,PABUK,2001225N18146,,
1,132.8999939,28.10000038,PABUK,2001225N18146,,
1,132.8999939,28.5,PABUK,2001225N18146,,
1,132.8999939,29,PABUK,2001225N18146,,
1,133.1000061,29.5,PABUK,2001225N18146,,
1,133.3000031,29.89999962,PABUK,2001225N18146,,
1,133.6999969,30.10000038,PABUK,2001225N18146,,
1,133.8999939,30.5,PABUK,2001225N18146,,
1,134.3000031,30.70000076,PABUK,2001225N18146,,
1,134.6000061,31.29999924,PABUK,2001225N18146,,
1,134.6000061,32,PABUK,2001225N18146,,
1,144.3999939,21.20000076,WUTIP,2001238N16139,,
1,144.8999939,22.10000038,WUTIP,2001238N16139,,
1,145.3999939,22.79999924,WUTIP,2001238N16139,,
1,147.8000031,26,WUTIP,2001238N16139,,
1,147.6999969,26.89999962,WUTIP,2001238N16139,,
1,147.6999969,27.60000038,WUTIP,2001238N16139,,
1,148,28.5,WUTIP,2001238N16139,,
1,148.5,29.39999962,WUTIP,2001238N16139,,
1,-113.8000031,19.89999962,FLOSSIE,2001238N19252,,
1,-114.0999985,19.5,FLOSSIE,2001238N19252,,
1,-114.3000031,19.20000076,FLOSSIE,2001238N19252,,
1,-114.3000031,19.10000038,FLOSSIE,2001238N19252,,
1,-114.6999969,19.39999962,FLOSSIE,2001238N19252,,
1,-115.0999985,19.79999924,FLOSSIE,2001238N19252,,
1,-115.4000015,20.10000038,FLOSSIE,2001238N19252,,
1,-117.6999969,21.89999962,FLOSSIE,2001238N19252,,
1,-118,22.39999962,FLOSSIE,2001238N19252,,
1,-118.0999985,22.89999962,FLOSSIE,2001238N19252,,
1,-118.4000015,23.39999962,FLOSSIE,2001238N19252,,
1,-60.40000153,29.70000076,ERIN,2001245N13326,,
1,-65.69999695,36.40000153,ERIN,2001245N13326,,
1,-65.90000153,36.90000153,ERIN,2001245N13326,,
1,-65.59999847,37.40000153,ERIN,2001245N13326,,
1,-65.09999847,37.79999924,ERIN,2001245N13326,,
1,-64.30000305,38,ERIN,2001245N13326,,
1,-63.29999924,38,ERIN,2001245N13326,,
1,-62.59999847,37.90000153,ERIN,2001245N13326,,
1,-62,37.90000153,ERIN,2001245N13326,,
1,-61.40000153,38.09999847,ERIN,2001245N13326,,
1,-61,38.29999924,ERIN,2001245N13326,,
1,-60.59999847,38.79999924,ERIN,2001245N13326,,
1,-60.20000076,39.59999847,ERIN,2001245N13326,,
1,-59.29999924,40.59999847,ERIN,2001245N13326,,
1,-58.09999847,42,ERIN,2001245N13326,,
1,-56.70000076,43.29999924,ERIN,2001245N13326,,
1,-55.20000076,44.70000076,ERIN,2001245N13326,,
1,151.1000061,20,DANAS,2001246N19156,,
1,151,20.70000076,DANAS,2001246N19156,,
1,150.8000031,21.5,DANAS,2001246N19156,,
1,150.6000061,22.29999924,DANAS,2001246N19156,,
1,150.5,23,DANAS,2001246N19156,,
1,150.6000061,23.79999924,DANAS,2001246N19156,,
1,150.1000061,24.70000076,DANAS,2001246N19156,,
1,149.5,25.60000038,DANAS,2001246N19156,,
1,148.8000031,26.39999962,DANAS,2001246N19156,,
1,147.5,27.29999924,DANAS,2001246N19156,,
1,146.1999969,27.79999924,DANAS,2001246N19156,,
1,144.8000031,28.39999962,DANAS,2001246N19156,,
1,143.6000061,28.5,DANAS,2001246N19156,,
1,143.1000061,28.39999962,DANAS,2001246N19156,,
1,138.3999939,31.10000038,DANAS,2001246N19156,,
1,137.8999939,31.5,DANAS,2001246N19156,,
1,137.6000061,31.79999924,DANAS,2001246N19156,,
1,137.5,32.09999847,DANAS,2001246N19156,,
1,137.3999939,32.5,DANAS,2001246N19156,,
1,137.3000031,32.79999924,DANAS,2001246N19156,,
1,137.3000031,33.09999847,DANAS,2001246N19156,,
1,137.6000061,33.40000153,DANAS,2001246N19156,,
1,137.8000031,33.59999847,DANAS,2001246N19156,,
1,138.1000061,33.90000153,DANAS,2001246N19156,,
1,-126,15.10000038,GIL,2001247N15237,,
1,-126.5,15.10000038,GIL,2001247N15237,,
1,-127.3000031,15,GIL,2001247N15237,,
1,-129.1000061,15.89999962,GIL,2001247N15237,,
1,-129.5,16.5,GIL,2001247N15237,,
1,-129.5,17.39999962,GIL,2001247N15237,,
1,126.6999969,26.20000076,NARI,2001248N23125,,
1,126.9000015,26.20000076,NARI,2001248N23125,,
1,127.0999985,26.29999924,NARI,2001248N23125,,
1,127.1999969,26.39999962,NARI,2001248N23125,,
1,127.1999969,26.39999962,NARI,2001248N23125,,
1,127.0999985,26.39999962,NARI,2001248N23125,,
1,127.0999985,26.39999962,NARI,2001248N23125,,
1,127.0999985,26.39999962,NARI,2001248N23125,,
1,127.0999985,26.39999962,NARI,2001248N23125,,
1,124,26.10000038,NARI,2001248N23125,,
1,123.8000031,25.89999962,NARI,2001248N23125,,
1,123.5999985,25.79999924,NARI,2001248N23125,,
1,123.5,25.70000076,NARI,2001248N23125,,
1,123.4000015,25.60000038,NARI,2001248N23125,,
1,123.0999985,25.5,NARI,2001248N23125,,
1,122.8000031,25.5,NARI,2001248N23125,,
1,122.5,25.29999924,NARI,2001248N23125,,
1,122.0999985,25.10000038,NARI,2001248N23125,,
1,-48.90000153,23.89999962,FELIX,2001251N14332,,
1,-48.59999847,24.79999924,FELIX,2001251N14332,,
1,-34.79999924,32.59999847,FELIX,2001251N14332,,
1,-33.29999924,33.40000153,FELIX,2001251N14332,,
1,-32.40000153,34.29999924,FELIX,2001251N14332,,
1,-32,35.09999847,FELIX,2001251N14332,,
1,-31.70000076,35.40000153,FELIX,2001251N14332,,
1,-70.69999695,33.09999847,GABRIELLE,2001255N26276,,
1,-68.5,34,GABRIELLE,2001255N26276,,
1,-66.59999847,35.29999924,GABRIELLE,2001255N26276,,
1,-64.69999695,36.20000076,GABRIELLE,2001255N26276,,
1,-40,54,GABRIELLE,2001255N26276,,
1,-37.5,55,GABRIELLE,2001255N26276,,
1,-35,55,GABRIELLE,2001255N26276,,
1,145.8000031,36.09999847,VIPA,2001259N20138,,
1,149.3000031,21.60000038,FRANCISCO,2001260N14167,,
1,148.8999939,22.60000038,FRANCISCO,2001260N14167,,
1,148.3999939,23.5,FRANCISCO,2001260N14167,,
1,148.1000061,24.5,FRANCISCO,2001260N14167,,
1,147.6000061,25.5,FRANCISCO,2001260N14167,,
1,147.6000061,26.29999924,FRANCISCO,2001260N14167,,
1,148.1999969,29.70000076,FRANCISCO,2001260N14167,,
1,148.5,31.20000076,FRANCISCO,2001260N14167,,
1,148.8000031,33.40000153,FRANCISCO,2001260N14167,,
1,-102.1999969,14.80000019,JULIETTE,2001264N13269,,
1,-110.6999969,21.39999962,JULIETTE,2001264N13269,,
1,-110.6999969,22.29999924,JULIETTE,2001264N13269,,
1,-111,22.79999924,JULIETTE,2001264N13269,,
1,-111.0999985,23,JULIETTE,2001264N13269,,
1,-111.3000031,23.60000038,JULIETTE,2001264N13269,,
1,-111.5,23.79999924,JULIETTE,2001264N13269,,
1,121.5,19.79999924,LEKIMA,2001264N21126,,
1,121.6999969,20,LEKIMA,2001264N21126,,
1,121.9000015,20.20000076,LEKIMA,2001264N21126,,
1,121.9000015,20.39999962,LEKIMA,2001264N21126,,
1,121.8000031,21.20000076,LEKIMA,2001264N21126,,
